idempl,id_cittadino
1914,ID_279019007
1914,ID_283866777
1915,ID_278795602
1915,ID_283643373
1916,ID_279152423
1916,ID_284000193
1917,ID_279738954
1918,ID_279782462
1919,ID_279738326
1919,ID_284586096
1920,ID_284469664
1921,ID_279566119
1922,ID_284539978
1923,ID_283866674
1923,ID_284468446
1924,ID_279751962
1925,ID_279560173
1925,ID_284407943
1926,ID_279011197
1926,ID_283858967
1927,ID_279750536
1927,ID_284598306
1928,ID_284570899
1929,ID_279791384
1930,ID_284153467
1931,ID_284467103
1932,ID_279183345
1932,ID_279183345
1932,ID_279183345
1932,ID_284031115
1932,ID_284031115
1933,ID_279513188
1933,ID_284360958
1934,ID_284357768
1935,ID_284508019
1936,ID_279770361
1937,ID_284186730
1938,ID_279556641
1938,ID_279752421
1938,ID_284404411
1939,ID_284116193
1940,ID_279537029
1940,ID_284384799
1941,ID_279667525
1942,ID_284407704
1943,ID_279021483
1944,ID_279464874
1944,ID_284312644
1945,ID_279157095
1946,ID_278796100
1947,ID_284480027
1948,ID_279738887
1948,ID_284586657
1949,ID_279770142
1949,ID_284617912
1950,ID_279028459
1951,ID_279402973
1951,ID_284250743
1951,ID_284250743
1952,ID_279347611
1952,ID_284195381
1953,ID_279699901
1953,ID_284547671
1954,ID_279757552
1955,ID_279504720
1955,ID_284352490
1956,ID_284261471
1957,ID_279448694
1957,ID_284296464
1958,ID_284544899
1959,ID_279786278
1960,ID_279735615
1961,ID_279064818
1962,ID_278774239
1962,ID_283622010
1963,ID_284614529
1964,ID_279730566
1964,ID_284578336
1965,ID_284561870
1966,ID_278781236
1966,ID_283629007
1967,ID_279708362
1967,ID_284556132
1968,ID_279671444
1968,ID_284519214
1969,ID_279230849
1969,ID_284078619
1970,ID_284513919
1971,ID_279773678
1971,ID_279791758
1971,ID_284621448
1972,ID_279607719
1973,ID_279612708
1974,ID_284039735
1975,ID_279632169
1976,ID_279516438
1976,ID_279516438
1977,ID_279735922
1977,ID_284583692
1978,ID_284404905
1979,ID_279763413
1980,ID_279527248
1981,ID_278865171
1982,ID_284202944
1982,ID_284521297
1983,ID_284401250
1984,ID_278973644
1984,ID_279053715
1984,ID_279053715
1984,ID_283901485
1985,ID_284498587
1986,ID_283947505
1987,ID_278830350
1987,ID_283678121
1988,ID_284511994
1989,ID_279295694
1989,ID_284143464
1990,ID_279665377
1990,ID_279665377
1991,ID_284103623
1992,ID_284164463
1993,ID_278811727
1993,ID_278811727
1993,ID_278811727
1993,ID_283659498
1993,ID_283659498
1993,ID_283659498
1994,ID_284410675
1995,ID_278776058
1995,ID_278776058
1996,ID_283869753
1997,ID_284505439
1998,ID_279558848
1998,ID_279583779
1998,ID_279652204
1998,ID_284406618
1998,ID_284431549
1998,ID_284515347
1999,ID_278811154
1999,ID_283658925
2000,ID_279571547
2000,ID_279749357
2000,ID_279749357
2000,ID_284597127
2001,ID_279125001
2002,ID_283852296
2003,ID_279462742
2003,ID_279553969
2003,ID_284310512
2004,ID_279005370
2005,ID_279731475
2006,ID_279731424
2007,ID_279285614
2008,ID_279761273
2009,ID_279671530
2010,ID_284153436
2011,ID_279731555
2011,ID_284579325
2012,ID_279534907
2013,ID_283992874
2013,ID_284508780
2014,ID_279751592
2014,ID_279751592
2015,ID_279559811
2015,ID_284542817
2016,ID_279573636
2016,ID_279591119
2016,ID_284421406
2017,ID_278985510
2017,ID_283697480
2017,ID_283833281
2018,ID_279631759
2018,ID_284479529
2019,ID_279769905
2020,ID_279763236
2021,ID_279367946
2021,ID_284215716
2022,ID_279450219
2022,ID_284297989
2023,ID_283783277
2024,ID_278923776
2024,ID_283771547
2025,ID_278851747
2026,ID_279569155
2026,ID_284416925
2027,ID_284564682
2028,ID_279480574
2028,ID_279491824
2028,ID_279526729
2029,ID_279203791
2029,ID_284051561
2029,ID_284507850
2030,ID_279731556
2030,ID_279760776
2031,ID_279734585
2031,ID_284582355
2032,ID_279649422
2033,ID_278963738
2034,ID_279726158
2034,ID_284573928
2035,ID_279733319
2035,ID_284581089
2036,ID_284450080
2037,ID_279650467
2037,ID_284498237
2037,ID_284498237
2038,ID_279759460
2038,ID_284607230
2039,ID_278917450
2040,ID_279160471
2040,ID_284008241
2041,ID_279536587
2041,ID_284384357
2041,ID_284384811
2042,ID_278783388
2043,ID_279238555
2043,ID_279635801
2043,ID_284086325
2043,ID_284483571
2044,ID_279692779
2044,ID_279792325
2045,ID_279102815
2045,ID_283950585
2046,ID_279128677
2046,ID_283976447
2047,ID_284444008
2048,ID_284543004
2049,ID_279268260
2049,ID_284116030
2049,ID_284116030
2050,ID_278918269
2050,ID_278918269
2050,ID_278918269
2050,ID_283766040
2050,ID_284415039
2051,ID_279537722
2051,ID_284385492
2052,ID_279760856
2052,ID_284608626
2053,ID_284515738
2054,ID_284122304
2055,ID_279515122
2056,ID_279475643
2056,ID_279475643
2057,ID_279488158
2057,ID_279573166
2057,ID_284420936
2058,ID_279503079
2058,ID_284350849
2059,ID_279729737
2060,ID_284571299
2061,ID_279617183
2061,ID_279617183
2061,ID_279799654
2062,ID_284555036
2063,ID_279556630
2064,ID_283707037
2065,ID_279731467
2065,ID_279731467
2066,ID_279442598
2066,ID_279442598
2066,ID_279609732
2066,ID_284290368
2066,ID_284290368
2066,ID_284457502
2067,ID_284534320
2068,ID_278785540
2068,ID_283633311
2068,ID_283633311
2069,ID_284501043
2070,ID_279185428
2070,ID_283862129
2071,ID_279276566
2071,ID_284124336
2072,ID_279694100
2072,ID_279694100
2072,ID_284541870
2073,ID_279731551
2074,ID_279699057
2075,ID_278877991
2075,ID_283725762
2076,ID_278893652
2076,ID_278893652
2076,ID_283741423
2077,ID_279661023
2077,ID_284508793
2078,ID_279788484
2079,ID_284581325
2080,ID_279116985
2081,ID_279006588
2082,ID_284571437
2083,ID_279649641
2084,ID_284386957
2085,ID_278938759
2085,ID_279609198
2085,ID_279801465
2086,ID_284504940
2087,ID_279738389
2088,ID_279061905
2089,ID_278954753
2089,ID_278954753
2089,ID_283802524
2089,ID_283802524
2090,ID_279696085
2090,ID_284543855
2091,ID_284042504
2092,ID_279093763
2092,ID_279731546
2092,ID_283941533
2092,ID_284151403
2093,ID_284406545
2094,ID_279800551
2095,ID_278904121
2095,ID_278904121
2095,ID_283751892
2096,ID_279802001
2097,ID_279732773
2097,ID_284580543
2098,ID_278929754
2098,ID_279730843
2098,ID_283777525
2098,ID_284578613
2099,ID_279690523
2100,ID_279625342
2100,ID_284473112
2101,ID_279743186
2101,ID_284590956
2102,ID_284507982
2103,ID_284203396
2104,ID_279579498
2104,ID_279705633
2104,ID_284427268
2105,ID_284491892
2106,ID_279336526
2106,ID_279751262
2106,ID_284184296
2106,ID_284599032
2107,ID_279243039
2107,ID_279623995
2107,ID_279623995
2107,ID_284471765
2107,ID_284471765
2107,ID_284471765
2108,ID_279023268
2108,ID_279736309
2108,ID_284584079
2109,ID_284471352
2110,ID_279521331
2111,ID_284262768
2112,ID_284539069
2113,ID_279761297
2113,ID_284609067
2114,ID_283870679
2115,ID_278889106
2116,ID_284162505
2117,ID_279374648
2117,ID_284222418
2118,ID_279629756
2118,ID_284477526
2119,ID_279201897
2120,ID_284393537
2120,ID_284507735
2121,ID_279030088
2121,ID_283877858
2122,ID_279577444
2122,ID_279577444
2122,ID_284425214
2123,ID_279730580
2124,ID_284040090
2125,ID_279652422
2126,ID_278828015
2126,ID_283675786
2127,ID_279687007
2127,ID_283709157
2128,ID_279058788
2129,ID_279446093
2129,ID_284293863
2130,ID_284374299
2131,ID_283855253
2132,ID_279518240
2132,ID_284366010
2132,ID_284366010
2133,ID_279223586
2134,ID_279520677
2134,ID_279663820
2135,ID_279737174
2135,ID_283795987
2135,ID_284584944
2136,ID_279548189
2136,ID_284395959
2137,ID_279770101
2138,ID_279352318
2138,ID_284200088
2139,ID_279779700
2140,ID_283713383
2141,ID_279036184
2141,ID_283883954
2142,ID_279729373
2142,ID_284577143
2143,ID_279271657
2143,ID_284119427
2144,ID_279472320
2144,ID_279657663
2144,ID_284320090
2144,ID_284505433
2145,ID_279751261
2145,ID_284599031
2146,ID_279770119
2147,ID_278798478
2147,ID_283646249
2148,ID_279339288
2148,ID_279635694
2148,ID_284187058
2149,ID_284429368
2150,ID_279661994
2151,ID_279755173
2152,ID_279150687
2152,ID_283998457
2153,ID_279619491
2153,ID_284467261
2154,ID_279689163
2155,ID_279731348
2156,ID_279653467
2157,ID_279505671
2157,ID_279625952
2157,ID_284353441
2158,ID_284548966
2159,ID_279776742
2159,ID_283673723
2160,ID_279737432
2160,ID_284585202
2161,ID_279665772
2161,ID_284513542
2162,ID_279180741
2163,ID_279727873
2164,ID_279700866
2164,ID_284037777
2165,ID_279197743
2166,ID_279518427
2166,ID_279518427
2167,ID_279799653
2168,ID_284407636
2169,ID_278782770
2170,ID_279772297
2171,ID_279749384
2172,ID_279449902
2173,ID_278886830
2173,ID_279689620
2173,ID_283734601
2174,ID_279379202
2175,ID_279602292
2176,ID_279689224
2177,ID_279734186
2178,ID_284523562
2179,ID_279705859
2179,ID_284553629
2180,ID_284480617
2180,ID_284480617
2180,ID_284506142
2181,ID_279737115
2181,ID_284352404
2182,ID_278876903
2183,ID_279268952
2183,ID_279786209
2183,ID_284116722
2184,ID_279575579
2184,ID_279575579
2184,ID_284423349
2185,ID_278907389
2185,ID_283755160
2186,ID_279667674
2187,ID_278807360
2187,ID_283655131
2188,ID_278857380
2189,ID_279670590
2189,ID_284518360
2190,ID_279731553
2191,ID_278800497
2191,ID_283648268
2192,ID_279696503
2192,ID_284544273
2193,ID_279648264
2193,ID_284496034
2194,ID_283914474
2195,ID_279275652
2195,ID_284123422
2196,ID_279715588
2196,ID_284563358
2197,ID_279734189
2198,ID_284427139
2199,ID_279705186
2199,ID_284552956
2200,ID_279044965
2200,ID_279044965
2200,ID_283892735
2201,ID_279324255
2202,ID_284460031
2203,ID_284495377
2204,ID_279380557
2204,ID_284460617
2205,ID_279648577
2206,ID_279643428
2207,ID_279769907
2207,ID_279769907
2208,ID_278835856
2209,ID_279296518
2210,ID_278987960
2210,ID_279230932
2210,ID_284078702
2210,ID_284361971
2211,ID_284214324
2212,ID_284469262
2213,ID_279745350
2214,ID_284570207
2215,ID_279381149
2215,ID_283741546
2216,ID_279659511
2217,ID_279709516
2218,ID_279126245
2219,ID_279731347
2220,ID_279780022
2221,ID_279552167
2221,ID_279681501
2222,ID_279583743
2222,ID_279583743
2222,ID_279583743
2222,ID_284431513
2222,ID_284431513
2222,ID_284431513
2223,ID_279733400
2223,ID_284581170
2224,ID_279513722
2224,ID_279513722
2224,ID_284361492
2225,ID_284272917
2226,ID_284464867
2227,ID_283976483
2228,ID_284016787
2229,ID_279300271
2229,ID_279300271
2229,ID_284054455
2230,ID_279328549
2230,ID_284176319
2231,ID_284445228
2232,ID_279508912
2232,ID_284356682
2233,ID_284091749
2234,ID_279795960
2234,ID_284510401
2235,ID_279662906
2235,ID_279710785
2235,ID_284558555
2236,ID_283965093
2237,ID_284502842
2238,ID_279452940
2238,ID_279584311
2238,ID_284346535
2238,ID_284432081
2239,ID_284477456
2240,ID_279624251
2240,ID_279624251
2241,ID_279585184
2242,ID_279667053
2242,ID_279667053
2242,ID_284369505
2242,ID_284514823
2242,ID_284514823
2243,ID_279209771
2243,ID_279209771
2244,ID_284456631
2245,ID_278807751
2246,ID_279155888
2246,ID_279764781
2247,ID_279770407
2248,ID_279394566
2248,ID_279690535
2249,ID_279052654
2249,ID_279052654
2249,ID_283900424
2249,ID_283900424
2250,ID_279727942
2250,ID_284575712
2251,ID_279683737
2251,ID_284418118
2251,ID_284531507
2252,ID_279794369
2253,ID_279401097
2254,ID_279514232
2255,ID_279747500
2255,ID_284595270
2256,ID_284401251
2256,ID_284538277
2257,ID_279762516
2257,ID_279762516
2257,ID_284610286
2258,ID_279124924
2258,ID_279124924
2258,ID_283972694
2259,ID_279232445
2259,ID_284080215
2259,ID_284127765
2260,ID_279572518
2261,ID_283684989
2261,ID_284548691
2262,ID_279549453
2262,ID_284478582
2263,ID_284428363
2264,ID_279740105
2265,ID_284370532
2266,ID_279313072
2266,ID_279556642
2266,ID_284404412
2267,ID_283707783
2268,ID_284421570
2269,ID_283801259
2270,ID_279796395
2271,ID_284486109
2272,ID_284363275
2273,ID_279007730
2274,ID_279471552
2275,ID_279655077
2276,ID_284547854
2277,ID_279453489
2277,ID_279453489
2277,ID_284301259
2278,ID_279494246
2279,ID_278889572
2279,ID_283737343
2280,ID_284565566
2281,ID_279535978
2282,ID_279564723
2283,ID_279030963
2283,ID_283878733
2284,ID_284436404
2285,ID_278994978
2285,ID_279583744
2285,ID_283842749
2285,ID_284475274
2286,ID_279455167
2287,ID_279316353
2287,ID_279757046
2287,ID_284164123
2287,ID_284604816
2288,ID_279184246
2289,ID_284069687
2290,ID_279119138
2290,ID_279119138
2290,ID_279119138
2290,ID_283966908
2291,ID_284243848
2292,ID_279724969
2292,ID_284572739
2293,ID_284516795
2294,ID_279593437
2294,ID_279670303
2295,ID_279615055
2296,ID_279570228
2297,ID_284388926
2298,ID_279800571
2299,ID_279466846
2299,ID_279466846
2299,ID_284314616
2300,ID_279452869
2300,ID_284300639
2301,ID_279731420
2302,ID_283962541
2303,ID_279649124
2303,ID_284496894
2304,ID_279774819
2305,ID_284556083
2306,ID_279632279
2306,ID_279632279
2306,ID_284480049
2306,ID_284480049
2307,ID_279298577
2307,ID_284146347
2308,ID_279760710
2308,ID_279760710
2309,ID_279756793
2309,ID_284604563
2310,ID_278822730
2310,ID_278822730
2310,ID_283670501
2311,ID_279735705
2311,ID_284583475
2312,ID_279318640
2313,ID_284458970
2314,ID_279690032
2314,ID_284537802
2315,ID_279561808
2316,ID_283622572
2317,ID_279579783
2317,ID_284427553
2318,ID_279676935
2318,ID_284524705
2319,ID_279583424
2319,ID_284431194
2320,ID_279764878
2320,ID_284612648
2321,ID_279734185
2322,ID_279746880
2322,ID_279746880
2322,ID_284594650
2323,ID_278999293
2324,ID_279503797
2324,ID_284351567
2325,ID_279937776
2326,ID_279598962
2326,ID_279613615
2326,ID_279613615
2326,ID_284446732
2326,ID_284461385
2327,ID_279445284
2327,ID_284293054
2328,ID_279540389
2328,ID_284388159
2329,ID_279715824
2329,ID_284563594
2330,ID_279790765
2331,ID_278817810
2331,ID_279743667
2331,ID_283665581
2332,ID_279691159
2333,ID_278931491
2333,ID_283779262
2334,ID_279433394
2334,ID_284281164
2335,ID_279774817
2336,ID_279794373
2337,ID_284579332
2338,ID_279422922
2339,ID_284628972
2340,ID_284357287
2341,ID_279651079
2342,ID_279520360
2342,ID_284368130
2343,ID_284463581
2344,ID_279735445
2345,ID_278851893
2346,ID_284388505
2347,ID_279748074
2347,ID_279748074
2348,ID_278887179
2349,ID_284469555
2350,ID_279707895
2350,ID_284555665
2351,ID_279662615
2351,ID_279662615
2351,ID_279750677
2351,ID_284439935
2351,ID_284510385
2351,ID_284510385
2351,ID_284598447
2352,ID_279564966
2352,ID_279564966
2352,ID_284412736
2353,ID_284172046
2354,ID_284400356
2355,ID_279851275
2355,ID_284699043
2355,ID_284699043
2356,ID_279617157
2357,ID_279664679
2358,ID_279028334
2358,ID_279446986
2358,ID_279446986
2358,ID_284294756
2359,ID_279735689
2359,ID_279735689
2359,ID_284583459
2360,ID_284542292
2361,ID_279709041
2361,ID_279709041
2361,ID_284556811
2362,ID_284553144
2363,ID_279957422
2363,ID_284431827
2364,ID_284520601
2365,ID_279733872
2365,ID_284581642
2366,ID_279570774
2366,ID_284418544
2366,ID_284418544
2367,ID_284191316
2368,ID_279737434
2369,ID_284463559
2370,ID_279596722
2370,ID_279596722
2370,ID_284444492
2370,ID_284444492
2370,ID_284549595
2371,ID_279104090
2371,ID_279104090
2371,ID_283951860
2371,ID_283951860
2372,ID_278807434
2373,ID_279571426
2373,ID_284419196
2374,ID_279525991
2374,ID_279756417
2375,ID_279517418
2376,ID_279618045
2377,ID_284385101
2378,ID_284118587
2379,ID_279261167
2379,ID_279583920
2379,ID_284431690
2380,ID_278856110
2381,ID_284480545
2382,ID_278810593
2383,ID_279781681
2383,ID_279781681
2384,ID_279749382
2385,ID_284504535
2386,ID_279538260
2386,ID_284386030
2387,ID_284600726
2388,ID_278784129
2388,ID_283631900
2389,ID_279694718
2389,ID_279694718
2389,ID_284542488
2390,ID_279722661
2390,ID_284570431
2391,ID_279485591
2391,ID_284333361
2392,ID_279764769
2392,ID_279764769
2392,ID_284612539
2393,ID_279497680
2394,ID_279062351
2394,ID_279062351
2394,ID_283910121
2395,ID_279601627
2396,ID_279128859
2396,ID_283976629
2397,ID_279627620
2397,ID_284475390
2398,ID_278932790
2398,ID_283780561
2399,ID_279014142
2399,ID_279763477
2399,ID_279763477
2399,ID_279778392
2399,ID_284611247
2399,ID_284626162
2400,ID_279754898
2400,ID_284602668
2401,ID_278907019
2401,ID_283754790
2402,ID_279664215
2403,ID_284513717
2404,ID_279534425
2405,ID_279288309
2406,ID_279551684
2406,ID_279703267
2406,ID_279703267
2406,ID_279724844
2406,ID_284572614
2407,ID_284495954
2408,ID_284569366
2409,ID_279649757
2409,ID_279649757
2409,ID_284497527
2410,ID_279515383
2410,ID_284363153
2411,ID_278914420
2411,ID_278914420
2411,ID_283762191
2411,ID_283762191
2412,ID_279678990
2412,ID_279678990
2413,ID_279562996
2414,ID_279473197
2415,ID_279682237
2415,ID_279682237
2415,ID_279682237
2416,ID_279660768
2416,ID_284508538
2417,ID_284179841
2418,ID_279727452
2418,ID_279727452
2418,ID_284575222
2419,ID_283939971
2420,ID_279289533
2420,ID_284137303
2421,ID_279650099
2421,ID_284497869
2422,ID_279023861
2422,ID_279023861
2422,ID_283871631
2423,ID_278775975
2424,ID_284418034
2425,ID_279189120
2425,ID_284036890
2426,ID_279001047
2426,ID_279733683
2426,ID_283848817
2427,ID_279517501
2427,ID_279807785
2427,ID_284365271
2428,ID_279731294
2429,ID_283729615
2430,ID_279728732
2431,ID_279804470
2432,ID_279541655
2433,ID_279299968
2434,ID_279531464
2434,ID_284423736
2435,ID_279175479
2435,ID_279615775
2435,ID_284463545
2436,ID_284549355
2437,ID_279700202
2437,ID_284547972
2438,ID_284099643
2439,ID_279768614
2440,ID_279621436
2441,ID_283718019
2442,ID_279789894
2443,ID_279760147
2444,ID_278942375
2445,ID_284495014
2446,ID_279545875
2447,ID_284420924
2448,ID_279751246
2448,ID_284599016
2449,ID_279422009
2449,ID_279422009
2449,ID_284269779
2450,ID_279516302
2451,ID_279612195
2451,ID_279692022
2451,ID_284459965
2452,ID_279639933
2452,ID_284487703
2453,ID_284546140
2454,ID_279147681
2454,ID_279147681
2455,ID_279699583
2456,ID_279740023
2456,ID_279740023
2456,ID_279740023
2456,ID_284587793
2456,ID_284587793
2457,ID_279253547
2457,ID_284101317
2457,ID_284521035
2458,ID_279717969
2458,ID_284500648
2458,ID_284565739
2459,ID_279248039
2460,ID_279694823
2461,ID_278886151
2461,ID_283733922
2462,ID_279790777
2463,ID_279176301
2463,ID_284024071
2464,ID_279754711
2464,ID_284602481
2465,ID_279398089
2466,ID_279706832
2466,ID_284554602
2467,ID_278894970
2468,ID_284461993
2469,ID_284506587
2470,ID_283757121
2471,ID_279562423
2472,ID_279734167
2472,ID_284581937
2473,ID_279761778
2473,ID_284609548
2474,ID_279624870
2474,ID_284472640
2475,ID_279799656
2476,ID_279258610
2476,ID_284106380
2477,ID_279782115
2478,ID_279731469
2479,ID_284540013
2480,ID_279430264
2480,ID_284278034
2481,ID_279533302
2481,ID_284381072
2481,ID_284381072
2482,ID_279632815
2482,ID_284480585
2483,ID_284543076
2484,ID_279256137
2484,ID_279256137
2484,ID_279488234
2484,ID_284103907
2485,ID_279165189
2485,ID_279165189
2485,ID_284012959
2486,ID_279647681
2486,ID_284495451
2487,ID_279579172
2487,ID_284426942
2488,ID_279551323
2488,ID_279708622
2488,ID_283821918
2488,ID_284399093
2488,ID_284556392
2489,ID_279587512
2489,ID_279587512
2489,ID_284435282
2489,ID_284435282
2489,ID_284435282
2490,ID_279704333
2490,ID_284552103
2491,ID_279290309
2491,ID_284138079
2492,ID_279528381
2493,ID_279687314
2493,ID_279687314
2494,ID_279665170
2495,ID_279770051
2496,ID_279756830
2496,ID_284604600
2497,ID_279740068
2498,ID_279751513
2498,ID_283964222
2498,ID_284493444
2499,ID_279747482
2500,ID_279583961
2501,ID_284172544
2502,ID_279622467
2502,ID_279622467
2502,ID_284470237
2503,ID_279762218
2504,ID_278810634
2504,ID_284214355
2505,ID_279739348
2505,ID_284587118
2506,ID_284462823
2507,ID_279741246
2507,ID_284542698
2508,ID_279790332
2509,ID_279722450
2509,ID_279731718
2510,ID_279017673
2510,ID_283865443
2511,ID_279767673
2511,ID_279767673
2511,ID_284615443
2512,ID_284456644
2513,ID_279610266
2513,ID_284458036
2514,ID_279304181
2514,ID_279585823
2514,ID_284433593
2514,ID_284433593
2515,ID_284488733
2516,ID_279224348
2517,ID_279799652
2518,ID_279012075
2519,ID_284425529
2520,ID_279732530
2520,ID_284580300
2521,ID_279761272
2522,ID_284567452
2523,ID_279366278
2523,ID_284214048
2524,ID_279104256
2524,ID_279794886
2524,ID_283952026
2524,ID_283952026
2525,ID_283660671
2526,ID_279020451
2526,ID_279739836
2526,ID_283868221
2526,ID_284587606
2527,ID_284469554
2528,ID_284525615
2529,ID_284577667
2530,ID_279563717
2531,ID_278786020
2531,ID_278786020
2531,ID_279627369
2531,ID_283633791
2531,ID_283633791
2532,ID_279751594
2532,ID_284343891
2533,ID_279367024
2534,ID_279598572
2534,ID_284446342
2535,ID_279748926
2535,ID_279748926
2535,ID_284596696
2535,ID_284596696
2536,ID_279774818
2537,ID_278982664
2538,ID_279542990
2538,ID_279542990
2538,ID_284390760
2539,ID_279693465
2539,ID_284541235
2539,ID_284541235
2540,ID_284268915
2541,ID_279342242
2542,ID_284490771
2543,ID_279516682
2544,ID_279669956
2544,ID_279733741
2544,ID_284581511
2545,ID_279763545
2546,ID_279712678
2546,ID_284560448
2547,ID_279590175
2547,ID_284437945
2548,ID_279760611
2549,ID_279738390
2550,ID_284588245
2551,ID_279254905
2551,ID_284102675
2552,ID_279289048
2552,ID_279592055
2552,ID_284136818
2553,ID_278930787
2553,ID_279332416
2553,ID_279332416
2553,ID_283778558
2553,ID_284180186
2554,ID_279722707
2554,ID_284570477
2554,ID_284570477
2555,ID_279743188
2555,ID_279743188
2555,ID_284590958
2556,ID_279791735
2557,ID_279428167
2558,ID_279752056
2558,ID_279752056
2558,ID_284599826
2559,ID_278903646
2559,ID_279663830
2559,ID_284511600
2560,ID_279328143
2561,ID_279781817
2562,ID_283885811
2563,ID_284234264
2564,ID_279290452
2565,ID_279019224
2565,ID_283866994
2566,ID_279258012
2567,ID_284346720
2568,ID_279731554
2568,ID_284552801
2569,ID_279670676
2570,ID_279493094
2571,ID_279747326
2571,ID_279747326
2571,ID_284595096
2572,ID_279587086
2573,ID_279780683
2574,ID_284522851
2575,ID_284547348
2576,ID_279629146
2577,ID_279783511
2578,ID_278976798
2579,ID_279762741
2580,ID_278968578
2580,ID_283816349
2580,ID_283816349
2581,ID_279481085
2582,ID_284557400
2583,ID_279632684
2584,ID_279563927
2584,ID_284411697
2585,ID_279139295
2586,ID_279170647
2587,ID_279659538
2588,ID_279167368
2589,ID_279559589
2589,ID_284407359
2590,ID_279320159
2591,ID_279744182
2592,ID_279747325
2592,ID_279747325
2592,ID_284595095
2593,ID_279228530
2593,ID_279388359
2594,ID_279052620
2594,ID_283900390
2595,ID_278809619
2595,ID_278809619
2595,ID_279098163
2595,ID_283657390
2595,ID_283945933
2596,ID_279055541
2596,ID_279731472
2597,ID_279769970
2597,ID_279769970
2597,ID_284617740
2598,ID_279657169
2598,ID_284504939
2599,ID_279561759
2600,ID_279789191
2601,ID_279744056
2602,ID_279693620
2602,ID_279693620
2602,ID_284541390
2603,ID_283734661
2604,ID_284553655
2605,ID_279718479
2605,ID_284566249
2606,ID_279078617
2607,ID_279800565
2608,ID_279762219
2609,ID_279724609
2609,ID_284572379
2610,ID_279709340
2610,ID_284557110
2611,ID_279705711
2611,ID_284553481
2612,ID_279759658
2613,ID_279465096
2613,ID_279465096
2613,ID_284312866
2614,ID_279605085
2614,ID_284452855
2615,ID_279608699
2616,ID_279745525
2617,ID_278796509
2617,ID_283644280
2618,ID_279648416
2618,ID_284496186
2619,ID_279639614
2619,ID_284487384
2620,ID_279381674
2620,ID_279783780
2621,ID_279733220
2621,ID_279733220
2621,ID_284580990
2622,ID_279046575
2622,ID_279046575
2622,ID_283894345
2623,ID_284560560
2624,ID_284465872
2625,ID_279764876
2626,ID_279735599
2626,ID_284583369
2627,ID_279657304
2628,ID_279536675
2629,ID_279663335
2629,ID_279663335
2629,ID_283915484
2629,ID_284511105
2630,ID_284486134
2631,ID_279509777
2631,ID_284357547
2632,ID_279731242
2632,ID_284541869
2633,ID_284128384
2634,ID_279678800
2635,ID_279126757
2636,ID_279724607
2636,ID_279724607
2636,ID_279724607
2636,ID_279781234
2636,ID_284572377
2636,ID_284572377
2636,ID_284572377
2637,ID_279214302
2638,ID_284529523
2639,ID_279690123
2639,ID_284072423
2639,ID_284537893
2640,ID_278856407
2641,ID_279417769
2642,ID_279734730
2642,ID_284582500
2643,ID_279192847
2644,ID_279480907
2644,ID_284328677
2645,ID_283819783
2646,ID_279507595
2646,ID_279507595
2646,ID_284355365
2647,ID_279669895
2647,ID_279669895
2647,ID_284517665
2648,ID_279306348
2648,ID_279306348
2648,ID_284154118
2648,ID_284154118
2649,ID_284551229
2650,ID_279828906
2651,ID_279781762
2652,ID_279241774
2653,ID_279261353
2654,ID_279208036
2654,ID_284055806
2655,ID_279313112
2655,ID_284160882
2656,ID_279779749
2656,ID_284627519
2657,ID_279770362
2658,ID_279731552
2659,ID_279731972
2660,ID_279724364
2660,ID_284572134
2661,ID_279734873
2661,ID_284582643
2662,ID_279532944
2663,ID_284568894
2664,ID_283664515
2665,ID_284551666
2666,ID_284455026
2667,ID_279761223
2667,ID_284608993
2668,ID_279490223
2668,ID_279688658
2668,ID_284536428
2669,ID_279723053
2669,ID_284570823
2670,ID_279587236
2671,ID_279745576
2672,ID_279597714
2672,ID_284445484
2673,ID_284577073
2674,ID_279101767
2674,ID_283949537
2675,ID_279338667
2676,ID_279800443
2677,ID_279743384
2677,ID_284591154
2678,ID_279751066
2679,ID_284470224
2680,ID_279706208
2681,ID_278856607
2682,ID_279759446
2682,ID_284607216
2683,ID_278880277
2684,ID_279629643
2685,ID_284570358
2686,ID_279763047
2686,ID_284235988
2687,ID_283855577
2688,ID_279739591
2689,ID_279659031
2689,ID_284506801
2690,ID_284414360
2691,ID_278824662
2691,ID_283672433
2692,ID_279473141
2693,ID_279299809
2693,ID_284147579
2693,ID_284484381
2694,ID_279731543
2695,ID_279729556
2695,ID_284577326
2696,ID_279752413
2697,ID_279707254
2698,ID_279513845
2699,ID_284177124
2700,ID_279733578
2700,ID_284581348
2701,ID_279668402
2701,ID_284516172
2702,ID_278966532
2703,ID_283899293
2704,ID_279701472
2704,ID_284549242
2705,ID_279722559
2705,ID_284570329
2706,ID_279706207
2706,ID_284545201
2707,ID_284572946
2708,ID_284571438
2709,ID_279636917
2710,ID_278852376
2710,ID_279024060
2711,ID_284468496
2711,ID_284481084
2712,ID_284512787
2713,ID_284573010
2714,ID_284185231
2714,ID_284522858
2715,ID_283851624
2716,ID_279731794
2716,ID_284579564
2717,ID_279271448
2718,ID_279738888
2718,ID_284586658
2719,ID_284543875
2720,ID_284570475
2721,ID_284192505
2721,ID_284467920
2722,ID_284388989
2723,ID_279800566
2724,ID_279250627
2724,ID_284098397
2725,ID_279756532
2725,ID_284552079
2726,ID_279732803
2726,ID_284580573
