organisationID,shortName,ISTAT_code,NUTS3,region_code,region,lon,lat
944214103,SofTech,037019,ITH55,8,Emilia-Romagna,44.575685,11.3648104
990720074,MSB,037019,ITH55,8,Emilia-Romagna,44.5581389,11.3570271
927243274,SADEL,037019,ITH55,8,Emilia-Romagna,44.5769097,11.3610124
953888883,NIER,037019,ITH55,8,Emilia-Romagna,44.5613269,11.3692543
902439501,AURA LIGHT ITALY,037020,ITH55,8,Emilia-Romagna,44.4601305,11.5754194
914225389,ALN,037020,ITH55,8,Emilia-Romagna,44.4452884,11.4454778
994288025,CLU srl,036006,ITH54,8,Emilia-Romagna,44.5877572,11.0506377
895917124,NA,036006,ITH54,8,Emilia-Romagna,44.5877572,11.0506377
983950153,VILL,036007,ITH54,8,Emilia-Romagna,44.5519869,10.9380857
898635161,Poggi,037021,ITH55,8,Emilia-Romagna,44.5204728,11.431156
930157833,B&P S.P.A,037021,ITH55,8,Emilia-Romagna,44.5088703,11.4698112
998482402,GHEPI,035017,ITH53,8,Emilia-Romagna,42.6384261,12.674297
905909676,BAIFF SNC,035017,ITH53,8,Emilia-Romagna,44.6918968,10.5371876
930279956,OMCA SRL,035017,ITH53,8,Emilia-Romagna,44.6941945,10.5268984
919553696,CAC,040007,ITH58,8,Emilia-Romagna,44.2246723,12.2934906
937908521,CONSORZIO SATIVA SOC COOP AGRICOLA,040007,ITH58,8,Emilia-Romagna,44.1679966,12.2630168
953726214,APOFRUIT,040007,ITH58,8,Emilia-Romagna,44.1141562,12.3869414
938287985,TREVI,040007,ITH58,8,Emilia-Romagna,44.1729294,12.2182767
935624268,BIOSPHERE,040007,ITH58,8,Emilia-Romagna,44.14313,12.250904
932679348,STARTROMAGNA,040007,ITH58,8,Emilia-Romagna,44.1469344,12.2597503
972429463,C.R.P.V.,040007,ITH58,8,Emilia-Romagna,44.1629205,12.2188711
950724355,CBR,040007,ITH58,8,Emilia-Romagna,44.1331003,12.2694345
927856508,OROGEL,040007,ITH58,8,Emilia-Romagna,44.2246723,12.2934906
918952781,PIERI S.R.L.,040007,ITH58,8,Emilia-Romagna,44.1876357,12.2143505
922821723,BLOOM,040007,ITH58,8,Emilia-Romagna,44.136352,12.2422442
935958239,ELEMENTS SRL,040007,ITH58,8,Emilia-Romagna,44.2000657,12.4001877
907194053,RIL,040008,ITH58,8,Emilia-Romagna,42.6384261,12.674297
952326795,PARMALAT SPA,034009,ITH52,8,Emilia-Romagna,44.7516071,10.2268405
971550449,NA,034009,ITH52,8,Emilia-Romagna,44.7623427,10.2472623
927574723,NA,038006,ITH56,8,Emilia-Romagna,42.6384261,12.674297
905579488,TECNOLINE S.p.A,036010,ITH54,8,Emilia-Romagna,44.9092046,10.9922093
902629136,VCZSA,039008,ITH57,8,Emilia-Romagna,44.5339538,11.8376649
905284123,CAVALLERETTI,038007,ITH56,8,Emilia-Romagna,42.6384261,12.674297
923683956,Vortex,038007,ITH56,8,Emilia-Romagna,44.8451866,11.7780436
912233979,Prima Industries Srl,035020,ITH53,8,Emilia-Romagna,44.7597708,10.7874788
970332420,WG,035020,ITH53,8,Emilia-Romagna,44.771799,10.7786001
927156459,UNE,035020,ITH53,8,Emilia-Romagna,44.75269905,10.7860032701005
998607338,CAA,037024,ITH55,8,Emilia-Romagna,44.7562596,11.1391097
949167020,RIBA,039010,ITH57,8,Emilia-Romagna,44.312781,11.8987644
927166353,ELETTRONICA GF,039010,ITH57,8,Emilia-Romagna,44.2995885,11.8566958
998500347,FINCERAMICA,039010,ITH57,8,Emilia-Romagna,44.3659567,11.939383
950641711,CERTIMAC,039010,ITH57,8,Emilia-Romagna,44.3088099,11.8971927
922621418,CAVIRO,039010,ITH57,8,Emilia-Romagna,44.3090706,11.8662899
942357329,ESTE,038008,ITH56,8,Emilia-Romagna,44.8097656,11.5972318
896090754,NA,038008,ITH56,8,Emilia-Romagna,44.829432,11.621783
999587038,CFR,038008,ITH56,8,Emilia-Romagna,44.8371856,11.6186451
935454906,Alga&Zyme Factory,038008,ITH56,8,Emilia-Romagna,44.8420178,11.6215066
934393726,DELTAFIN,038008,ITH56,8,Emilia-Romagna,44.8179884,11.588032
934648157,Caleidos,038008,ITH56,8,Emilia-Romagna,44.815781200000004,11.5991578
905329034,IN MM S.R.L.,038008,ITH56,8,Emilia-Romagna,44.8502133,11.5808634
972294439,MEEO,038008,ITH56,8,Emilia-Romagna,44.8371856,11.6186451
918715810,PETRA,038008,ITH56,8,Emilia-Romagna,44.8638555,11.5529071
903700986,CIDAS,038008,ITH56,8,Emilia-Romagna,44.8891171,11.8144777
998369203,FMSN,038008,ITH56,8,Emilia-Romagna,44.8360543,11.619133
888891718,NA,038008,ITH56,8,Emilia-Romagna,42.6384261,12.674297
902602073,AMB,038008,ITH56,8,Emilia-Romagna,44.8375774,11.6311345
999839626,Unife,038008,ITH56,8,Emilia-Romagna,44.8371856,11.6186451
998471344,ISTITUTO DELTA SRL,038008,ITH56,8,Emilia-Romagna,44.8179884,11.588032
938512249,ZUFFELLATO,038008,ITH56,8,Emilia-Romagna,44.8371856,11.6186451
938013572,Zuna S.R.L.,038008,ITH56,8,Emilia-Romagna,44.8179884,11.588032
891451923,NA,038008,ITH56,8,Emilia-Romagna,44.850162,11.5878742
991688037,SINTEC S.r.l.,038008,ITH56,8,Emilia-Romagna,44.8313749,11.6157986
999735060,AT-ITALY,038008,ITH56,8,Emilia-Romagna,44.8371856,11.6186451
953055459,AEVF,034014,ITH52,8,Emilia-Romagna,42.6384261,12.674297
910604767,CNTLAB,034014,ITH52,8,Emilia-Romagna,44.8511184,10.0737772
941386747,DEFSPA,036013,ITH54,8,Emilia-Romagna,44.539143,10.8118482
930512368,TOPJET,036013,ITH54,8,Emilia-Romagna,44.5620325,10.8116718
910480510,LB,036013,ITH54,8,Emilia-Romagna,44.536504550000004,10.827302142968357
918546642,GCO,036013,ITH54,8,Emilia-Romagna,44.53649275,10.827807288246454
951760218,SG,036013,ITH54,8,Emilia-Romagna,44.5551759,10.823354
915582031,NA,036013,ITH54,8,Emilia-Romagna,44.5484086,10.8543849
938705473,Atrium Association,040012,ITH58,8,Emilia-Romagna,45.6908285,8.8697826
928537060,OPOCRIN SPA,036015,ITH54,8,Emilia-Romagna,44.5835677,10.8320739
910463826,TECNO,036015,ITH54,8,Emilia-Romagna,45.6549067,8.2689254
909789870,COMUR,037027,ITH55,8,Emilia-Romagna,44.2456933,10.9524591
927087686,I.L.S.A spa,037028,ITH55,8,Emilia-Romagna,44.7446247,11.4515433
966952455,SOLTIGUA,040015,ITH58,8,Emilia-Romagna,42.0812319,12.399500960006844
913998603,IRRILAND SRL,035024,ITH53,8,Emilia-Romagna,44.9211516,10.6539985
898452510,SIME,035024,ITH53,8,Emilia-Romagna,44.9181334,10.733851
949394291,Remembrane,037032,ITH55,8,Emilia-Romagna,44.3776562,11.736259
927163637,COGNETEX,037032,ITH55,8,Emilia-Romagna,44.3535145,11.7141233
927608673,EUREK SRL,037032,ITH55,8,Emilia-Romagna,44.3427062,11.755113
897064149,CEFLA,037032,ITH55,8,Emilia-Romagna,44.3691716,11.728994
965226437,SACMI IMOLA,037032,ITH55,8,Emilia-Romagna,44.36560365,11.730524133784254
907380875,IPREL PROGETTI,037032,ITH55,8,Emilia-Romagna,44.3723648,11.719792
922750816,SACMI FORNI,037032,ITH55,8,Emilia-Romagna,44.3535145,11.7141233
901219532,UNICOOP,037032,ITH55,8,Emilia-Romagna,44.4017695,11.7446024
915346903,italianaSoftware,037032,ITH55,8,Emilia-Romagna,44.3544809,11.7182736
907960741,SKANERGY,037032,ITH55,8,Emilia-Romagna,44.3570552,11.7053433
930028144,CA-MI srl,034018,ITH52,8,Emilia-Romagna,44.6130645,10.2661136
951007789,NA,040018,ITH58,8,Emilia-Romagna,42.6384261,12.674297
901124472,CBRO,039012,ITH57,8,Emilia-Romagna,43.4675126,11.147379306359046
916526908,SABIOMATERIALS,039012,ITH57,8,Emilia-Romagna,44.4188572,11.9130018
914009079,SIMOL SPA,035026,ITH53,8,Emilia-Romagna,44.9769816,10.7236004
920966501,BINACCHI SRL,035026,ITH53,8,Emilia-Romagna,44.9433564,10.7073162
948064130,Fieni Giovanni,037035,ITH55,8,Emilia-Romagna,44.6886665,11.4677056
953659187,DISMECO,037036,ITH55,8,Emilia-Romagna,44.3662072,11.217614
948077419,MONTE,037036,ITH55,8,Emilia-Romagna,44.3123251,11.1965128
891513712,NA,039013,ITH57,8,Emilia-Romagna,44.4477623,11.8087294
986352067,CSP,039013,ITH57,8,Emilia-Romagna,44.447386,11.8260915
934194585,POLYCRYSTALLINE,037037,ITH55,8,Emilia-Romagna,45.72439265,9.146559799999999
960208142,MEDICA SPA,036021,ITH54,8,Emilia-Romagna,44.8479276,11.0600742
924901694,Rigenerand SrL,036021,ITH54,8,Emilia-Romagna,44.8417865,11.0575745
998400534,IRST,040019,ITH58,8,Emilia-Romagna,44.1252926,12.0632802
940714343,ARIES srl,036022,ITH54,8,Emilia-Romagna,44.8872071,11.0661063
918257873,NA,036022,ITH54,8,Emilia-Romagna,44.880069399999996,11.0693642
911357681,B.B.G.,036022,ITH54,8,Emilia-Romagna,44.8643569,11.0576756
922500459,RB,036022,ITH54,8,Emilia-Romagna,42.6384261,12.674297
893824737,NA,036022,ITH54,8,Emilia-Romagna,44.8901708,11.0618128
918954624,BUDRI SRL,036022,ITH54,8,Emilia-Romagna,44.8872071,11.0661063
892868123,GRUPPO RPM SRL,036022,ITH54,8,Emilia-Romagna,44.8892309,11.0526996
896712136,NA,036022,ITH54,8,Emilia-Romagna,44.9062676,11.0700481
922912806,PROGEA SRL,036023,ITH54,8,Emilia-Romagna,44.6458885,10.9255707
973582308,HOLOSTEM,036023,ITH54,8,Emilia-Romagna,44.6319114,10.9487691
928232383,NA,036023,ITH54,8,Emilia-Romagna,44.6369435,10.9403046
960728450,SCE-DOKI,036023,ITH54,8,Emilia-Romagna,44.199338,10.61891
918955109,MIND,036023,ITH54,8,Emilia-Romagna,44.6458885,10.9255707
953430267,SETA,036023,ITH54,8,Emilia-Romagna,44.6648336,10.915919
924504091,MASERATI SPA,036023,ITH54,8,Emilia-Romagna,44.6506995,10.9410153
956344147,ARC srl,036023,ITH54,8,Emilia-Romagna,45.5883952,11.555908
923778919,Fabele,036023,ITH54,8,Emilia-Romagna,44.6458885,10.9255707
916571722,IDROMEC,036023,ITH54,8,Emilia-Romagna,44.6458885,10.9255707
952479861,DATARIVER SRL,036023,ITH54,8,Emilia-Romagna,44.5428944,10.9249203
952159761,PDI,036023,ITH54,8,Emilia-Romagna,44.6533019,10.9127016
927692966,EMC,036023,ITH54,8,Emilia-Romagna,44.6512607,10.8974637
988442029,ZANASI,036023,ITH54,8,Emilia-Romagna,44.6458885,10.9255707
914269621,Tsunami S.r.l.,036023,ITH54,8,Emilia-Romagna,44.6458885,10.9255707
936042338,NA,036023,ITH54,8,Emilia-Romagna,44.6451608,10.9289922
999772114,FERRARI SPA,036023,ITH54,8,Emilia-Romagna,44.6359973,10.9510779
910374489,HFT,036023,ITH54,8,Emilia-Romagna,44.6506373,10.9549821
942955528,DOX,036023,ITH54,8,Emilia-Romagna,44.6578735,10.8644832
912229323,OILSAFE SRL,036023,ITH54,8,Emilia-Romagna,44.5330042,10.7810885
951886124,CRP MECCANICA S.R.L.,036023,ITH54,8,Emilia-Romagna,44.6507474,10.8972134
940921923,CAPRARI SPA,036023,ITH54,8,Emilia-Romagna,44.6495684,10.7987607
902006590,NA,036023,ITH54,8,Emilia-Romagna,44.6394983,10.9741656
938175077,Archon Technologies,036023,ITH54,8,Emilia-Romagna,44.533413,11.0240826
897098293,NA,036023,ITH54,8,Emilia-Romagna,44.6283079,10.9470378
949626994,InEuropa srl,036023,ITH54,8,Emilia-Romagna,44.3818067,10.8206571
951958874,HANSA TMP,036023,ITH54,8,Emilia-Romagna,44.6578,10.963248
989991895,SIR,036023,ITH54,8,Emilia-Romagna,44.6458885,10.9255707
898765238,NA,036023,ITH54,8,Emilia-Romagna,45.06445,9.2628509
914162436,Additiva Srl,036023,ITH54,8,Emilia-Romagna,44.6458885,10.9255707
947015366,GlassUp srl,036023,ITH54,8,Emilia-Romagna,44.6517424,10.9270126
993800018,Arcoiris,036023,ITH54,8,Emilia-Romagna,44.6626018,10.8986171
986396881,ADAPT,036023,ITH54,8,Emilia-Romagna,44.5428944,10.9249203
999840887,UNIMORE,036023,ITH54,8,Emilia-Romagna,44.6451415,10.9277340074659
997153502,AESS,036023,ITH54,8,Emilia-Romagna,44.667287,10.9769671
952231444,DTM SRL,036023,ITH54,8,Emilia-Romagna,44.6485311,10.8580392
888129382,NA,036023,ITH54,8,Emilia-Romagna,44.6478308,10.9589921
916846523,Innovamol,036023,ITH54,8,Emilia-Romagna,44.6353711,10.9034762
990039813,TYDOCK,036023,ITH54,8,Emilia-Romagna,44.5885697,10.9622126
999571518,AUSLM,036023,ITH54,8,Emilia-Romagna,44.6467767,10.9327055
912133778,TEKLAB SRL,036023,ITH54,8,Emilia-Romagna,44.6458885,10.9255707
921886061,HPE,036023,ITH54,8,Emilia-Romagna,44.6606466,10.9720091
895641547,NA,036023,ITH54,8,Emilia-Romagna,44.6542273,10.9451113
997624631,.,036023,ITH54,8,Emilia-Romagna,44.6458885,10.9255707
966574446,Aurel,040022,ITH58,8,Emilia-Romagna,42.6384261,12.674297
953490310,ACZ,037042,ITH55,8,Emilia-Romagna,44.4223145,11.173049
930340096,Emmeti,035027,ITH53,8,Emilia-Romagna,44.6946212,10.4637052
900369230,AMPI SRL,035027,ITH53,8,Emilia-Romagna,44.70574485,10.456843008563155
908560395,CALF,035027,ITH53,8,Emilia-Romagna,44.6989766,10.4585102
905428750,Idraulica,036027,ITH54,8,Emilia-Romagna,44.6660551,10.9912819
939022760,METHODO CHEMICALS,035028,ITH53,8,Emilia-Romagna,44.8348595,10.7151109
999846028,UNIVERSITA DEGLI STUDI DI PARMA,034027,ITH52,8,Emilia-Romagna,44.8013678,10.3280833
898720133,NA,034027,ITH52,8,Emilia-Romagna,44.82609055,10.296814771033567
919552726,LHA PR,034027,ITH52,8,Emilia-Romagna,44.82609055,10.296814771033567
968496113,SSICA,034027,ITH52,8,Emilia-Romagna,44.80319,10.3402403
893728028,CFT,034027,ITH52,8,Emilia-Romagna,44.843037699999996,10.3428301
969016130,INF,034027,ITH52,8,Emilia-Romagna,44.8057898,10.3356577
936032735,PLUMESTARS,034027,ITH52,8,Emilia-Romagna,44.7914107,10.2539903
909353467,Zanichelli,034027,ITH52,8,Emilia-Romagna,44.8068816,10.3580268
943741907,AUR,034027,ITH52,8,Emilia-Romagna,44.82609055,10.296814771033567
932982473,Ad Personam Azienda di Servizi alla Persona del Comune di Parma,034027,ITH52,8,Emilia-Romagna,44.7084211,10.1420568
907718241,Prometheus SRL,034027,ITH52,8,Emilia-Romagna,45.4359742,12.1320612
999649603,CNIT,034027,ITH52,8,Emilia-Romagna,44.7667861,10.3216686
934493830,OCME,034027,ITH52,8,Emilia-Romagna,44.8231177,10.335454
999607117,AOP,034027,ITH52,8,Emilia-Romagna,44.8267188,10.209852657333
928287479,BIT SPA,034027,ITH52,8,Emilia-Romagna,44.8227814,9.9911268
927578312,AZIENDA CASA EMILIA-ROMAGNA PARMA,034027,ITH52,8,Emilia-Romagna,44.8042735,10.3197451
908371633,VSAFE,034027,ITH52,8,Emilia-Romagna,44.8155664,10.2969319
997320633,CHIESI,034027,ITH52,8,Emilia-Romagna,38.0822516,13.3470131
996097754,Parma,034027,ITH52,8,Emilia-Romagna,44.8001045,10.3354814
958880406,BARILLA G. E R. FRAT,034027,ITH52,8,Emilia-Romagna,44.7970349,10.3448679
919849546,CONSORZIO DEL PROSCIUTTO DI PARMA,034027,ITH52,8,Emilia-Romagna,44.8100042,10.2852541
936166983,MULTIMED ENGINEERS,034027,ITH52,8,Emilia-Romagna,44.8013678,10.3280833
989041683,PORIVER BASIN AUTHORITY,034027,ITH52,8,Emilia-Romagna,44.503113,9.6306104
944581248,ESN Italia,034027,ITH52,8,Emilia-Romagna,44.8013678,10.3280833
927143170,DNAPhone,034027,ITH52,8,Emilia-Romagna,44.8020878,10.3391049
910525712,NA,034027,ITH52,8,Emilia-Romagna,44.8076208,10.3265665
917991220,ATES,034027,ITH52,8,Emilia-Romagna,44.7876061,10.3293724
920440179,OPEM SPA,034027,ITH52,8,Emilia-Romagna,44.848835,10.368105
922509092,MIRAGE,036030,ITH54,8,Emilia-Romagna,44.3703511,10.8351948
949970180,CMF,036030,ITH54,8,Emilia-Romagna,44.331458,10.835004
936641507,LEAP,033032,ITH51,8,Emilia-Romagna,45.0575969,9.7058295
949985603,CDS SRL,033032,ITH51,8,Emilia-Romagna,45.0534751,9.6947461
890391810,CITIMAP,033032,ITH51,8,Emilia-Romagna,44.68536,7.3696416
951339626,CBPC,033032,ITH51,8,Emilia-Romagna,45.0534751,9.6947461
937622856,SIET S.p.A.,033032,ITH51,8,Emilia-Romagna,45.1388824,9.1072833
937639249,CEMENTI ROSSI,033032,ITH51,8,Emilia-Romagna,45.047775,9.7164987
938822067,APCS,033032,ITH51,8,Emilia-Romagna,45.0534751,9.6947461
985480134,HORTA,033032,ITH51,8,Emilia-Romagna,45.0534751,9.6947461
949188360,NA,033032,ITH51,8,Emilia-Romagna,44.705595,9.717744893877548
915767495,CERZOO,033032,ITH51,8,Emilia-Romagna,44.68536,7.3696416
935216577,ASTERAVIA,037047,ITH55,8,Emilia-Romagna,44.392964,11.342314
910771413,MG2,037047,ITH55,8,Emilia-Romagna,44.3931485,11.338116
914624544,ECO-TER,037047,ITH55,8,Emilia-Romagna,44.4423183,11.364523
917525717,SIMAD,037048,ITH55,8,Emilia-Romagna,44.7132091,11.3065981
913763281,ATEL,037048,ITH55,8,Emilia-Romagna,44.7080052,11.3107541
893001983,NA,033035,ITH51,8,Emilia-Romagna,44.9005762,9.962898215539013
983224496,AEIFORIA,033035,ITH51,8,Emilia-Romagna,44.866321,10.0625466
937979913,MILKLINE S.R.L.,033035,ITH51,8,Emilia-Romagna,42.6384261,12.674297
895160330,NA,099028,ITH59,8,Emilia-Romagna,44.04652485,12.413436087585746
951961008,FOCC,099028,ITH59,8,Emilia-Romagna,44.0465002,12.4128945
912046478,Ing. Ferretti,035030,ITH53,8,Emilia-Romagna,44.6360458,10.4830748
938939146,EUROSPORTELLO CCIAA RAVENNA,039014,ITH57,8,Emilia-Romagna,44.4161414,12.2017617
911127209,AUSL ROMAGNA,039014,ITH57,8,Emilia-Romagna,41.1877654,14.1799445
910581390,CNA RAVENNA,039014,ITH57,8,Emilia-Romagna,44.4027335,12.185348
947841515,NA,039014,ITH57,8,Emilia-Romagna,44.4127209,12.2003205
940517239,NA,039014,ITH57,8,Emilia-Romagna,44.3729329,11.824373
937182185,APRA,039014,ITH57,8,Emilia-Romagna,44.4161414,12.2017617
959248327,GECOS,099014,ITH59,8,Emilia-Romagna,44.0591175,12.5639675
954501923,AGENFORITALIA,099014,ITH59,8,Emilia-Romagna,44.05936755,12.5684034472951
971874429,SCM,099014,ITH59,8,Emilia-Romagna,44.0686759,12.5380325
926000510,La Fraternità,099014,ITH59,8,Emilia-Romagna,44.0593897,12.5684371
926893783,CCCB,099014,ITH59,8,Emilia-Romagna,45.1013987,9.3212368
922603570,SGR,099014,ITH59,8,Emilia-Romagna,44.0593897,12.5684371
950913602,CSR,099014,ITH59,8,Emilia-Romagna,44.0241925,12.5850692
908839270,PADANAPLAST,034030,ITH52,8,Emilia-Romagna,44.9820716,10.2149395
913929539,ERREDI,035036,ITH53,8,Emilia-Romagna,44.6532007,10.781081
917632805,BENEVELLI,035036,ITH53,8,Emilia-Romagna,44.6532007,10.781081
924441235,DAXEL SRL,035036,ITH53,8,Emilia-Romagna,44.6411398,10.7726938
913967660,Kore Italia,035036,ITH53,8,Emilia-Romagna,44.6532007,10.781081
934612558,TEKFRIGO,037050,ITH55,8,Emilia-Romagna,44.6365933,11.2594547
926977785,IEMA,037052,ITH55,8,Emilia-Romagna,44.6467934,11.3754491
951345446,Bio-on,037052,ITH55,8,Emilia-Romagna,44.6467934,11.3754491
926254553,NA,037054,ITH55,8,Emilia-Romagna,44.4770697,11.4506851
930334567,MET s.r.l.,037054,ITH55,8,Emilia-Romagna,44.4556535,11.4226222
912973119,SIS,037054,ITH55,8,Emilia-Romagna,42.6384261,12.674297
917463055,TEBO,037054,ITH55,8,Emilia-Romagna,44.4513983,11.4240014
888652212,COLFAMILY,040041,ITH58,8,Emilia-Romagna,44.135251,12.4487339
910628435,DVP,037055,ITH55,8,Emilia-Romagna,44.6920098,11.4119166
996621457,MAGGIOLI,099018,ITH59,8,Emilia-Romagna,44.0633818,12.4467025
938249573,MANZ ITALY SRL,037057,ITH55,8,Emilia-Romagna,44.4033051,11.252813302651361
918059120,Bierrebi Italia,037057,ITH55,8,Emilia-Romagna,44.4385012,11.2748007
926208769,01WIRING,037057,ITH55,8,Emilia-Romagna,44.4322533,11.2737643
911960924,S.A.P.A.B.A. S.P.A.,037057,ITH55,8,Emilia-Romagna,44.3996319,11.247554
937863901,MANFREDINI&SCHIANCHI,036040,ITH54,8,Emilia-Romagna,44.5689444,10.7933571
968741911,E4,035040,ITH53,8,Emilia-Romagna,44.6034765,10.695885230504079
927121151,BMR,035040,ITH53,8,Emilia-Romagna,44.5993449,10.6878385
934597329,FAST spa,035040,ITH53,8,Emilia-Romagna,44.5993449,10.6878385
901214682,Sitma Machinery,036045,ITH54,8,Emilia-Romagna,44.5158134,11.0225762
916195265,OCEM,037061,ITH55,8,Emilia-Romagna,45.5803481,10.119794
917744355,N.P.T. S.R.L.,037061,ITH55,8,Emilia-Romagna,44.43982365,11.0592749913134
938028607,Tecnoform S.P.A.,037061,ITH55,8,Emilia-Romagna,44.5507971,11.1789818
932521141,METCO SRL,037061,ITH55,8,Emilia-Romagna,44.43982365,11.0592749913134
920043352,SCM FONDERIE,099020,ITH59,8,Emilia-Romagna,44.0686759,12.5380325
917848921,RAIL SRL,035043,ITH53,8,Emilia-Romagna,44.6108929,10.5507941
998525664,CRIT,036046,ITH54,8,Emilia-Romagna,44.5103648,11.0044821
904743930,GRUPPO FABBRI,036046,ITH54,8,Emilia-Romagna,44.4941746,10.9941582
999938760,MCM,033045,ITH51,8,Emilia-Romagna,44.914662,9.669368
934949536,Jos Technology,033045,ITH51,8,Emilia-Romagna,43.6622492,10.6227608
950069023,SIPE SRL,037060,ITH55,8,Emilia-Romagna,44.489665,11.218309
952260932,6SNS,037060,ITH55,8,Emilia-Romagna,44.4781441,11.2230683
905064030,REDI,037060,ITH55,8,Emilia-Romagna,44.5253285,11.2087423
999782687,GVS,037060,ITH55,8,Emilia-Romagna,44.4912013,11.226308
942749985,MANU,037060,ITH55,8,Emilia-Romagna,44.489665,11.218309
937889606,SCS Consulting,037060,ITH55,8,Emilia-Romagna,44.4930388,11.2085778
934618766,ANDERLINI,037060,ITH55,8,Emilia-Romagna,44.489665,11.218309
973820443,OXFAM ITALIA,051002,ITI18,9,Toscana,42.6384261,12.674297
941693170,SECO SRL,051002,ITI18,9,Toscana,45.5337294,9.1433283
918074737,PLS,051002,ITI18,9,Toscana,42.6384261,12.674297
905507514,NA,051002,ITI18,9,Toscana,43.4609557,11.8361749
936075512,Eltos S.p.A.,051002,ITI18,9,Toscana,42.6384261,12.674297
908192571,GGP,051002,ITI18,9,Toscana,42.6384261,12.674297
970926448,TIEMME,051002,ITI18,9,Toscana,42.6384261,12.674297
935361495,IRTAL-LPMRI-SRL,051002,ITI18,9,Toscana,43.4640246,11.8604618783394
939730957,Associazione Chimica Verde Bionet,051002,ITI18,9,Toscana,43.4584667,11.8883632
936913010,Rete Geotermica,051002,ITI18,9,Toscana,43.4609557,11.8361749
898373455,Canetis S.R.L.,046002,ITI12,9,Toscana,44.0099818,10.590633
945597129,B&C Speakers S.p.A.,048001,ITI14,9,Toscana,43.7793705,11.3617985
936601252,CEG SPA,051004,ITI18,9,Toscana,43.695547500000004,11.817341
957940379,GFIBRA,050001,ITI17,9,Toscana,45.0863784,7.6995327
936035936,MEDRA,050003,ITI17,9,Toscana,43.7154375,10.5075798
953720588,MPT,050004,ITI17,9,Toscana,43.6832014,10.6153079
950780712,NTL,048005,ITI14,9,Toscana,43.8440412,11.169238
940252332,NA,048005,ITI14,9,Toscana,43.8652493,11.1673685
938627679,greenApes,048006,ITI14,9,Toscana,41.8935085,12.4825526
907860540,ppqSense,048006,ITI14,9,Toscana,43.8453998,11.1475317
914670231,TERRELOGICHE,049002,ITI16,9,Toscana,43.0606283,10.6154958
929997686,BESTE,100001,ITI15,9,Toscana,43.6870687,12.6419981
919564269,CO-ROBOTICS,050005,ITI17,9,Toscana,45.060735,7.923549
911514821,BRUNO BALDASSARI & FRATELLI SPA,046007,ITI12,9,Toscana,42.6384261,12.674297
888889833,NA,046007,ITI12,9,Toscana,42.6384261,12.674297
896811367,PRO GE COM SRL,045003,ITI11,9,Toscana,44.0444446,10.027953514404313
999713623,AVMAP,045003,ITI11,9,Toscana,44.0416716,10.0630479
951980505,OKEY,045003,ITI11,9,Toscana,44.0382139,10.0415612
927095834,ZENUP,050008,ITI17,9,Toscana,43.6766738,10.5492244
999669973,RESILTECH,050008,ITI17,9,Toscana,43.6766738,10.5492244
936123139,ECONBOARD,050008,ITI17,9,Toscana,45.4008087,9.0355482
928720681,ARH,050008,ITI17,9,Toscana,45.600917,10.2900082
935828744,WiTech S.p.a.,050008,ITI17,9,Toscana,43.6766738,10.5492244
973178012,CUBIT,050008,ITI17,9,Toscana,43.6851154,10.4868067
999540672,EGO,050008,ITI17,9,Toscana,45.7251138,9.3681647
910819913,TUSCANTECH,050008,ITI17,9,Toscana,43.684135,10.4869289
927818969,SPACEDYS,050008,ITI17,9,Toscana,45.060735,7.923549
935910515,CARTACCI,050008,ITI17,9,Toscana,43.6766738,10.5492244
950466044,POLO,050008,ITI17,9,Toscana,43.6766738,10.5492244
996454229,HYPERBOREA SRL,050008,ITI17,9,Toscana,43.6766738,10.5492244
892699634,CORSINI BAKERY,053004,ITI1A,9,Toscana,42.8856582,11.531728
989938060,WAVECOMM,052005,ITI19,9,Toscana,43.4691786,11.2872857
925402408,NA,049007,ITI16,9,Toscana,42.6384261,12.674297
924176037,ARCHIGROUP,048011,ITI14,9,Toscana,43.7830756,10.8459789
922192484,CITEMA,052008,ITI19,9,Toscana,42.9647394,11.9004107
905806371,TDPA,053008,ITI1A,9,Toscana,43.0241256,11.2893105
925171160,HELIO,050041,ITI17,9,Toscana,43.587912,10.5546526
958704060,LIB,048014,ITI14,9,Toscana,43.7248734,10.9568107
942282348,Sammontana S.p.A.,048014,ITI14,9,Toscana,43.6630522,10.6874149
931649014,GRINT Soc.Cons. a R.L,048014,ITI14,9,Toscana,43.7209493,10.9522845
958828414,DORIN,048015,ITI14,9,Toscana,43.7842043,11.3609171
999902385,ISTITUTO UNIVERSITARIO EUROPEO,048015,ITI14,9,Toscana,43.8066689,11.2930735
907034876,SAITEC SRL,048052,ITI14,9,Toscana,43.628890549999994,11.42476007455424
988828089,Alitec SRL,045006,ITI11,9,Toscana,44.3275044,9.9315836
993275927,EBNeuro,048017,ITI14,9,Toscana,43.8142832,11.2250742
918989350,MCS,048017,ITI14,9,Toscana,43.7698712,11.2555757
920390030,AUSLTC,048017,ITI14,9,Toscana,43.7733835,11.259987473662667
924556568,NA,048017,ITI14,9,Toscana,43.7783844,11.2781514
989813803,IRIDRA,048017,ITI14,9,Toscana,43.8083764,10.8884868
925696609,NA,048017,ITI14,9,Toscana,43.7747538,11.219388
954330330,LAMA,048017,ITI14,9,Toscana,43.7744084,11.2566241
922978087,Probiomedica,048017,ITI14,9,Toscana,43.7649883,11.2371378
